playerId,nameFull,position,collegeId,college,heightInches,weight,ageAtDraft
20160671,Landon Turner,OG,27599,North Carolina,76.0,325.0,22
20160570,Soma Vainuku,FB,90089,USC,71.0,249.0,23
20160164,Halapoulivaati Vaitai,OT,76109,Texas Christian,78.0,320.0,22
20160096,Vincent Valentine,DT,68588,Nebraska,75.0,320.0,22
20160094,Nick Vannett,TE,43210,Ohio State,77.0,261.0,23
20160087,Nick Vigil,LB,84322,Utah State,74.0,240.0,22
20160197,Dan Vitale,FB,60208,Northwestern,73.0,239.0,21
20160582,Cleveland Wallace,DB,95192,San Jose State,71.0,188.0,22
20160044,Jihad Ward,DE,61801,Illinois,77.0,295.0,22
20160080,Adolphus Washington,DT,43210,Ohio State,76.0,295.0,21
20160143,DeAndre Washington,RB,79415,Texas Tech,68.0,204.0,23
20160227,Stephen Weatherly,OLB,37240,Vanderbilt,77.0,265.0,22
20160002,Carson Wentz,QB,58102,North Dakota State,77.0,237.0,23
20160161,Christian Westerman,OG,85287,Arizona State,75.0,305.0,23
20160178,D.J. White,DB,30332,Georgia Tech,71.0,193.0,22
20160056,Cody Whitehair,OG,66506,Kansas State,75.0,310.0,23
20160438,Brandon Wilds,RB,29208,South Carolina,72.0,220.0,22
20160092,Brandon Williams,DB,77843,Texas A&M,72.0,200.0,23
20160665,Bryce Williams,TE,27858,East Carolina (NC),77.0,260.0,23
20160988,Duke Williams,WR,36849,Auburn,74.0,216.0,22
20160156,Jonathan Williams,RB,72701,Arkansas,72.0,223.0,22
20160690,Josh Woodrum,QB,24502,Liberty (VA),75.0,231.0,23
20160826,Antwaun Woods,DT,90089,USC,73.0,318.0,23
20160077,Daryl Worley,DB,26506,West Virginia,73.0,205.0,21
20160250,Scooby Wright,LB,85721,Arizona,72.0,240.0,21
20160745,Connor Wujciak,DT,2459,Boston,74.0,291.0,23
20160674,Avery Young,OT,36849,Auburn,77.0,326.0,23
20160104,Tavon Young,DB,19122,Temple,69.0,177.0,22
20160202,Anthony Zettel,DT,16802,Penn State,76.0,270.0,23
20170006,Jamal Adams,S,70803,Louisiana State,73.0,213.0,21
20170093,Montravius Adams,DT,36849,Auburn,76.0,304.0,21
20170170,Rodney Adams,WR,33620,South Florida,73.0,189.0,22
20170446,Quincy Adeboyejo,WR,38677,Mississippi,75.0,197.0,21
20170173,Brian Allen,DB,84112,Utah,75.0,215.0,23
20170017,Jonathan Allen,DE,35487,Alabama,75.0,288.0,22
20170049,Ryan Anderson,OLB,35487,Alabama,74.0,253.0,22
20170076,Alex Anzalone,LB,32611,Florida,75.0,240.0,22
20170164,Isaac Asiata,OG,84112,Utah,75.0,341.0,24
20170843,Antony Auclair,TE,9,Laval,78.0,256.0,23
20170583,Erik Austell,OL,29406,Charleston Southern,75.0,300.0,23
20170060,Chidobe Awuzie,DB,80309,Colorado,72.0,202.0,21
20170036,Budda Baker,S,98195,Washington,70.0,195.0,21
20170773,Toby Baker,P,72701,Arkansas,75.0,210.0,23
20170137,Zach Banner,OT,90089,USC,81.0,358.0,23
20170014,Derek Barnett,DE,37998,Tennessee,75.0,259.0,20
20170080,Tarell Basham,DE,45701,Ohio,76.0,266.0,23
20170104,C.J. Beathard,QB,52242,Iowa,74.0,215.0,23
20170107,Kendell Beckwith,LB,70803,Louisiana State,74.0,243.0,22
20170108,Vince Biegel,LB,53706,Wisconsin,75.0,246.0,23
20170200,Adam Bisnowaty,OT,15260,Pittsburgh,77.0,310.0,23
20170804,Victor Bolden,WR,97331,Oregon State,68.0,178.0,22
20170020,Garett Bolles,OT,84112,Utah,77.0,297.0,24
20170475,Ben Boulware,LB,29631,Clemson,73.0,235.0,22
20170792,Kendrick Bourne,WR,99004,Eastern Washington,73.0,203.0,21
20170666,Tashawn Bower,DE,70803,Louisiana State,77.0,250.0,22
20170047,Tyus Bowser,OLB,77006,Houston,75.0,240.0,21
20170729,Ben Braden,OL,48109,Michigan,78.0,329.0,23
20170185,Caleb Brantley,DT,32611,Florida,74.0,307.0,22
20170755,Billy Brown,TE,25443,Shepherd (WV),76.0,255.0,24
20170148,Blair Brown,LB,45701,Ohio,72.0,238.0,22
20170746,Fadol Brown,DL,38677,Mississippi,76.0,282.0,24
20170155,Jayon Brown,LB,90095,UCLA,72.0,226.0,22
20170239,Noah Brown,WR,43210,Ohio State,74.0,225.0,19
20170748,Pharaoh Brown,TE,97403,Oregon,77.0,246.0,23
20170424,Daniel Brunskill,OL,92115,San Diego State,77.0,260.0,23
20170842,Riley Bullough,LB,48824,Michigan State,74.0,228.0,23
20170233,Harrison Butker,K,30332,Georgia Tech,76.0,205.0,21
20170145,Jake Butt,TE,48109,Michigan,78.0,250.0,21
20170732,KD Cannon,WR,76706,Baylor,72.0,180.0,21
20170227,Josh Carraway,OLB,76109,Texas Christian,75.0,242.0,23
20170249,Chris Carson,RB,74078,Oklahoma State,72.0,218.0,22
20170490,Cethan Carter,TE,68588,Nebraska,75.0,245.0,23
20170532,Jamal Carter,DB,33124,Miami (FL),73.0,215.0,23
20170028,Taco Charlton,DE,48109,Michigan,78.0,270.0,22
20170139,Jehu Chesson,WR,48109,Michigan,74.0,204.0,23
20170186,Chuck Clark,DB,24061,Virginia Tech,72.0,210.0,22
20170197,Jeremy Clark,DB,48109,Michigan,75.0,220.0,22
20170761,Corey Clement,RB,53706,Wisconsin,70.0,220.0,22
20170880,Chunky Clements,DT,61801,Illinois,74.0,295.0,22
20170119,Tarik Cohen,RB,27411,North Carolina A&T,66.0,181.0,21
20170219,Stacy Coley,WR,33124,Miami (FL),72.0,195.0,22
20170664,Aviante Collins,OT,76109,Texas Christian,76.0,292.0,24
20170024,Gareon Conley,DB,43210,Ohio State,72.0,195.0,21
20170105,James Conner,RB,15260,Pittsburgh,73.0,233.0,21
20170041,Dalvin Cook,RB,32306,Florida State,70.0,210.0,21
20170768,Ethan Cooper,OL,15705,Indiana (PA),74.0,322.0,21
20170057,Zach Cunningham,LB,37240,Vanderbilt,76.0,230.0,22
20170611,Darrell Daniels,TE,98195,Washington,75.0,246.0,22
20170106,Amara Darboh,WR,48109,Michigan,74.0,219.0,23
20170130,Julie'n Davenport,OT,17837,Bucknell,79.0,315.0,22
20170005,Corey Davis,WR,49008,Western Michigan,75.0,209.0,22
20170021,Jarrad Davis,LB,32611,Florida,73.0,238.0,21
20170827,Justin Davis,RB,90089,USC,73.0,198.0,21
20170884,Keionta Davis,DE,37403,Chattanooga State,75.0,271.0,23
20170820,Kevin Davis,LB,80523,Colorado State,74.0,238.0,23
20170209,Robert Davis,WR,30303,Georgia State,75.0,217.0,22
20170063,Dion Dawkins,OT,19122,Temple,77.0,320.0,23
20170252,Matt Dayes,RB,27607,NC State,68.0,205.0,21
20170169,Treston Decoud,S,97331,Oregon State,75.0,210.0,23
20170176,J.J. Dielman,C,84112,Utah,77.0,309.0,23
20170135,Joshua Dobbs,QB,37998,Tennessee,75.0,216.0,22
20170181,Dylan Donahue,DL,30118,West Georgia,75.0,248.0,24
20170099,Rasul Douglas,DB,26506,West Virginia,74.0,209.0,21
20170720,Jessamen Dunker,OL,37209,Tennessee State,76.0,315.0,24
20170247,Malachi Dupre,WR,70803,Louisiana State,74.0,196.0,21
20170704,Travin Dural,WR,70803,Louisiana State,74.0,206.0,23
20170531,Ken Ekanem,LB,24061,Virginia Tech,75.0,260.0,23
20170152,Corn Elder,DB,33124,Miami (FL),70.0,185.0,22
20170070,Pat Elflein,C,43210,Ohio State,75.0,303.0,22
20170153,Jake Elliott,K,38152,Memphis,69.0,170.0,22
20170159,Jermaine Eluemunor,OG,77843,Texas A&M,76.0,338.0,22
20170023,Evan Engram,TE,38677,Mississippi,75.0,240.0,22
20170621,Amba Etta-Tawo,WR,13244,Syracuse,73.0,208.0,23
20170944,Jerod Evans,QB,24061,Virginia Tech,75.0,232.0,23
20170050,Justin Evans,S,77843,Texas A&M,72.0,199.0,21
20170044,Gerald Everett,TE,36688,Southern Alabama,75.0,245.0,22
20170071,Dan Feeney,OG,47405,Indiana,76.0,310.0,22
20170237,Isaiah Ford,WR,24061,Virginia Tech,74.0,195.0,21
20170208,Rudy Ford,S,36849,Auburn,72.0,204.0,22
20170089,D'Onta Foreman,RB,78712,Texas,72.0,235.0,21
20170031,Reuben Foster,LB,35487,Alabama,73.0,228.0,23
20170004,Leonard Fournette,RB,70803,Louisiana State,72.0,228.0,22
20170243,Kyle Fuller,OG,76706,Baylor,77.0,315.0,23
20170140,Wayne Gallman,RB,29631,Clemson,72.0,210.0,22
20170085,Antonio Garcia,OT,36082,Troy (AL),79.0,302.0,23
20170001,Myles Garrett,DE,77843,Texas A&M,76.0,272.0,21
20170120,Ben Gedeon,LB,48109,Michigan,74.0,244.0,22
20170631,Avery Gennesy,OG,77843,Texas A&M,77.0,318.0,23
20170184,Nate Gerry,LB,68588,Nebraska,74.0,218.0,22
20170166,Shelton Gibson,WR,26506,West Virginia,71.0,191.0,22
20170138,Ryan Glasgow,DT,48109,Michigan,75.0,302.0,23
20170178,Davon Godchaux,DT,70803,Louisiana State,75.0,305.0,22
20170096,Kenny Golladay,WR,60115,Northern Illinois,76.0,213.0,23
20170224,Zane Gonzalez,K,85287,Arizona State,72.0,202.0,21
20170090,Shaquill Griffin,DB,32816,Central Florida,73.0,198.0,21
20170158,Nate Hairston,DB,19122,Temple,72.0,195.0,22
20170077,Daeshon Hall,DE,77843,Texas A&M,77.0,265.0,21
20170141,Chad Hansen,WR,94720,California,74.0,202.0,22
20170136,Sean Harlow,OG,97331,Oregon State,76.0,284.0,22
20170022,Charles Harris,DE,65211,Missouri,75.0,250.0,22
20170731,Connor Harris,DB,63301,Lindenwood (MO),71.0,242.0,23
20170230,Josh Harvey-Clemons,S,40292,Louisville,76.0,225.0,23
20170747,Keon Hatcher,WR,72701,Arkansas,73.0,212.0,22
20170082,Carlos Henderson,WR,71272,Louisiana Tech,71.0,198.0,22
20170203,De'Angelo Henderson,RB,29528,Coastal Carolina (SC),67.0,208.0,24
20170103,Trey Hendrickson,OLB,33431,Florida Atlantic,76.0,270.0,22
20170803,Cole Hikutini,TE,40292,Louisville,76.0,247.0,22
20170156,Brian Hill,RB,82071,Wyoming,73.0,219.0,21
20170095,Delano Hill,S,48109,Michigan,73.0,216.0,21
20170201,Bucky Hodges,TE,24061,Virginia Tech,78.0,257.0,21
20170402,Krishawn Hogan,WR,46222,Marian (IN),75.0,222.0,21
20170213,Colin Holba,LS,40292,Louisville,76.0,248.0,22
20170118,Mack Hollins,WR,27599,North Carolina,76.0,221.0,23
20170242,Elijah Hood,RB,27599,North Carolina,71.0,230.0,21
20170015,Malik Hooker,S,43210,Ohio State,74.0,212.0,21
20170609,Bug Howard,WR,27599,North Carolina,76.0,214.0,22
20170019,O.J. Howard,TE,35487,Alabama,78.0,251.0,22
20170016,Marlon Humphrey,DB,35487,Alabama,72.0,197.0,20
20171203,Hayden Hunt,P,80523,Colorado State,72.0,212.0,23
20170086,Kareem Hunt,RB,43606,Toledo,71.0,218.0,21
20170180,Danny Isidora,OG,33124,Miami (FL),75.0,306.0,22
20170018,Adoree' Jackson,DB,90089,USC,71.0,185.0,21
20170112,Eddie Jackson,S,35487,Alabama,72.0,201.0,24
20170509,Blake Jarwin,TE,74078,Oklahoma State,77.0,260.0,22
20170798,Lorenzo Jerome,DB,15940,St. Francis (PA),70.0,204.0,22
20170115,Dorian Johnson,OG,15260,Pittsburgh,77.0,305.0,22
20170713,Jadar Johnson,DB,29631,Clemson,73.0,181.0,21
20170109,Jaleel Johnson,DT,52242,Iowa,75.0,316.0,22
20170091,John Johnson,S,2459,Boston,72.0,204.0,21
20170160,Roderick Johnson,OT,32306,Florida State,78.0,300.0,21
20170757,Cameron Johnston,P,43210,Ohio State,71.0,194.0,25
20170182,Aaron Jones,RB,79968,Texas-El Paso,69.0,208.0,22
20170198,D.J. Jones,DT,38677,Mississippi,72.0,321.0,22
20170718,Jarron Jones,DL,46556,Notre Dame,78.0,320.0,23
20170061,Josh Jones,S,27607,NC State,74.0,220.0,22
20170102,Nazair Jones,DT,27599,North Carolina,77.0,304.0,22
20170043,Sidney Jones,DB,98195,Washington,72.0,181.0,20
20170037,Zay Jones,WR,27858,East Carolina (NC),74.0,200.0,22
20170215,Brad Kaaya,QB,33124,Miami (FL),76.0,215.0,21
20170863,Kyle Kalis,OL,48109,Michigan,76.0,302.0,23
20170067,Alvin Kamara,RB,37998,Tennessee,70.0,215.0,21
20170149,Damontae Kazee,DB,92115,San Diego State,71.0,174.0,23
20170253,Chad Kelly,QB,38677,Mississippi,74.0,224.0,23
20170151,Desmond King,S,52242,Iowa,70.0,200.0,22
20170033,Kevin King,DB,98195,Washington,75.0,200.0,21
20170146,George Kittle,TE,52242,Iowa,76.0,250.0,23
20170052,DeShone Kizer,QB,46556,Notre Dame,76.0,233.0,21
20170059,Tanoh Kpassagnon,DE,19087,Villanova,79.0,289.0,22
20170069,Cooper Kupp,WR,99004,Eastern Washington,74.0,205.0,23
20170038,Forrest Lamp,OG,42101,Western Kentucky,76.0,310.0,23
20170641,Ashton Lampkin,DB,74078,Oklahoma State,72.0,189.0,23
20170707,Jerome Lane,WR,44325,Akron,75.0,225.0,21
20170684,Harvey Langi,LB,84602,BYU,74.0,252.0,24
20170101,Brendan Langley,DB,77710,Lamar (TX),72.0,199.0,22
20170011,Marshon Lattimore,DB,43210,Ohio State,72.0,192.0,20
20170116,Carl Lawson,DE,36849,Auburn,74.0,260.0,21
20170726,Javarius Leamon,OL,29117,South Carolina State,79.0,332.0,24
20170205,Jeremiah Ledbetter,DE,72701,Arkansas,75.0,280.0,22
20170488,Cameron Lee,OG,61790,Illinois State,77.0,312.0,23
20170232,Elijah Lee,LB,66506,Kansas State,74.0,229.0,21
20170168,Marquel Lee,LB,27106,Wake Forest,75.0,235.0,21
20170150,Jordan Leggett,TE,29631,Clemson,77.0,258.0,22
20170928,Mitch Leidner,QB,55455,Minnesota,75.0,226.0,23
20170217,Corey Levin,OG,37403,Chattanooga State,76.0,307.0,22
20170092,Jourdan Lewis,DB,48109,Michigan,70.0,195.0,21
20170676,William Likely,DB,20740,Maryland,67.0,175.0,22
20170841,Sefo Liufau,QB,80309,Colorado,75.0,232.0,22
20170179,T.J. Logan,RB,27599,North Carolina,70.0,196.0,22
20170221,Shalom Luani,S,99164,Washington State,72.0,202.0,22
20170899,Keevan Lucas,WR,74104,Tulsa (OK),70.0,194.0,22
20170143,Marlon Mack,RB,33620,South Florida,71.0,210.0,21
20170800,Erik Magnuson,OL,48109,Michigan,78.0,305.0,23
20170010,Patrick Mahomes,QB,79415,Texas Tech,75.0,230.0,21
20170128,Josh Malone,WR,37998,Tennessee,75.0,208.0,21
20170635,Damien Mama,OL,90089,USC,75.0,342.0,21
20170724,Gabe Marks,WR,99164,Washington State,71.0,189.0,22
20170703,Arthur Maulet,DB,38152,Memphis,70.0,190.0,23
20170039,Marcus Maye,S,32611,Florida,72.0,207.0,24
20170008,Christian McCaffrey,RB,94305,Stanford,71.0,205.0,20
